자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명,
와동 현대아파트(대덕의원),무인대여소,,대전광역시 대덕구 와동 372-7,36.400507,127.422846,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
비래동 금성백조(102동),무인대여소,,대전광역시 대덕구 비래동 130-7,36.358135,127.450793,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
가양2동주민센터 건너편(한산아파트),무인대여소,,대전광역시 동구 가양동 55-3,36.349003,127.447924,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,12,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
변동네거리(복음천하교회),무인대여소,,대전광역시 서구 변동 60-2,36.324438,127.378530,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,13,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
내동네거리(컨벤션웨딩홀),무인대여소,,대전광역시 서구 변동 70-9,36.330836,127.377080,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
느리울중네거리,무인대여소,,대전광역시 서구 관저동 1394,36.296364,127.340776,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
서부경찰서,무인대여소,,대전광역시 서구 복수동 292-14,36.308404,127.373714,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
사정동 웰빙24시 사우나,무인대여소,,대전광역시 중구 사정동 401,36.296633,127.385077,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
서대전역,무인대여소,,대전광역시 중구 오류동 170-1,36.322254,127.404760,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,12,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
솔브릿지 국제대학,무인대여소,,대전광역시 동구 삼성동 151-13,36.339173,127.433100,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
우송대 서문(건너편),무인대여소,,대전광역시 동구 가양동 307-3,36.339000,127.445151,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,13,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
천동초등학교,무인대여소,,대전광역시 동구 천동 199-64,36.316658,127.443987,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,13,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
용방마을아파트(301동),무인대여소,,대전광역시 동구 용운동 460,36.327231,127.451887,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,14,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
목동 한사랑아파트(109동),무인대여소,,대전광역시 중구 목동 112-12,36.333170,127.412043,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,12,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
옥계동 새마을금고,무인대여소,,대전광역시 중구 옥계동 46-15,36.298972,127.454283,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,12,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
관저 금성백조(114동),무인대여소,,대전광역시 서구 관저동 1574,36.295683,127.334585,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,13,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
노은3지구 영무예다음(102동),무인대여소,,대전광역시 유성구 지족동 1052,36.376836,127.304215,05:00,24:00,"연중무휴(설, 추석 당일 2일 제외)",유료,,13,,N,,N,042-610-1824,대전광역시시설관리공단,2018-02-21,B551297,대전광역시시설관리공단,
사상달리미,유인대여소,부산광역시 사상구 광장로 83,부산광역시 사상구 괘법동 572-1,35.160225,128.9821557,09:00,18:00,"설, 추석명절",무료,0,57,10,Y,수동식,N,051-310-4555,부산광역시 사상구청,2018-08-24,3390000,부산광역시 사상구,
송지호 대여소,유인대여소,강원도 고성군 죽왕면 동해대로 6021,강원도 고성군 죽왕면 오봉리 9-34,38.201015,128.310397,09:00,18:00,매주 월요일,무료,,19,2,Y,기계식,N,033-680-3047,강원도 고성군청,2018-09-06,4340000,강원도 고성군,
화진포 대여소,유인대여소,강원도 고성군 현내면 화진포길 412,강원도 고성군 현내면 초도리 94-1,38.282514,128.263063,09:00,18:00,매주 월요일,무료,,27,2,Y,기계식,N,033-680-3047,강원도 고성군청,2018-09-06,4340000,강원도 고성군,
정왕역 공공자전거대여소,유인대여소,경기도 시흥시 마유로 418번길 15,경기도 시흥시 정왕동 2325-14,37.35177707,126.743914,07:00,21:00,매주 일요일 휴무,무료,무료,133,11,Y,수동식,Y,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
월곶역 공공자전거대여소,유인대여소,경기도 시흥시 월곶중앙로 14번길 56,경기도 시흥시 월곶동 992-8,37.39181379,126.7425009,09:00,17:00,매주 월요일 휴무,무료,무료,118,,Y,수동식,N,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
오이도 배디리선착장,무인대여소,,경기도 시흥시 정왕동 2199-1,37.34850304,126.6952249,00:00,23:59,연중무휴,무료,무료,17,20,N,수동식,N,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
오이도 기념공원,무인대여소,,경기도 시흥시 정왕동 2206-6,37.31716665,126.7209161,00:00,23:59,연중무휴,무료,무료,15,13,N,수동식,N,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
옥구2교,무인대여소,,경기도 시흥시 정왕동 1951,37.3493628,126.7221162,00:00,23:59,연중무휴,무료,무료,6,10,N,수동식,N,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
군자2교,무인대여소,,경기도 시흥시 정왕동 1959,37.34319615,126.7321153,00:00,23:59,연중무휴,무료,무료,6,10,N,수동식,N,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
정왕2교,무인대여소,,경기도 시흥시 정왕동 1967,37.33560996,126.7443632,00:00,23:59,연중무휴,무료,무료,6,10,N,수동식,N,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
미관3호광장,무인대여소,,경기도 시흥시 정왕동 1758,37.34605575,126.7375899,00:00,23:59,연중무휴,무료,무료,6,10,N,수동식,N,031-310-2438,경기도 시흥시청,2018-08-22,4010000,경기도 시흥시,
상대동 공영자전거무료대여소,유인대여소,,경상남도 진주시 상대동 329-1,35.113438,128.071077,09:00,18:00,"설,추석 연휴",무료,,70,10,Y,수동식,N,055-749-8659,경상남도 진주시청,2018-10-10,5310000,경상남도 진주시,
신안동 신안둔치 족구장,유인대여소,,경상남도 진주시 평거동 794-2,35.101668,128.040310,09:00,18:00,"설,추석 연휴",무료,,70,0,Y,수동식,N,055-749-8659,경상남도 진주시청,2018-10-10,5310000,경상남도 진주시,
칠암동 경남문화예술회관 건너둔치,유인대여소,,경상남도 진주시 칠암동 478-5,35.117051,128.054268,09:00,18:00,연중무휴,유료,1일권 4천원+정기권,320,20,Y,수동식,N,055-749-8659,경상남도 진주시청,2018-10-10,5310000,경상남도 진주시,
자전거종합서비스센터,유인대여소,,부산광역시 해운대구 재송동 704-5,35.175333,129.121651,09:30,18:00,연중무휴,무료,무료,75,17,Y,태양광식,Y,051-749-4511,부산광역시 해운대구,2018-08-10,3330000,부산광역시 해운대구,
애니메이션 박물관,유인대여소,강원도 춘천시 서면 박사로 854,,37.893293,127.691393,12:00,17:00,주중,유료,30분단위 운영 + 1인용 5000원 + 2인용 10000원 + 3인용 15000원,30,8,Y,기계식,Y,033-245-6444,강원정보문화진흥원,2018-08-31,4180000,강원도 춘천시,
춘천 스쿠터 자전거 대여(춘천자전거 건너편),유인대여소,강원도 춘천시 공지로 603-8,,37.885718,127.717952,10:00,20:00,연중무휴,유료,1시간 3000원 + 2시간 5000원 + 3시간 7000원 + 4시간 9000원 + 종일권 10000원,100,,Y,기계식,Y,033-241-3757,개인,2018-08-31,4180000,강원도 춘천시,
춘천 자전거(소양강처녀상 건너),유인대여소,강원도 춘천시 영서로 2652,,37.892378,127.722467,10:00,20:00,연중무휴,유료,3000원 +추가 1시간 2000원 + 종일원 12000원,10,,Y,기계식,N,033-257-0123,개인,2018-08-31,4180000,강원도 춘천시,
춘천 자전거 대여점,유인대여소,강원도 춘천시 영서로 2550,강원도 춘천시 근화동 595-1,37.885526,127.716397,09:00,18:00,동절기(12월~2월),유료,1시간 3000원 +추가 1시간 2000원 + 종일원 12000원,180,,Y,기계식,Y,033-251-5506,개인,2018-08-31,4180000,강원도 춘천시,
춘천하이킹,유인대여소,강원도 춘천시 공지로 605-4,,37.885778,127.718156,09:00,20:00,연중무휴,유료,1시간 3000원 +3시간 7000원 + 4시간 9000원 + 종일권 10000원,200,40,Y,기계식,Y,033-251-7755,개인,2018-08-31,4180000,강원도 춘천시,
벨로스테이션,유인대여소,,강원도 춘천시 온의동 168-2,37.865198,127.721521,10:00,21:00,일요일,혼합,종일권 10000원,20,,Y,기계식,Y,033-255-7228,개인,2018-08-31,4180000,강원도 춘천시,
공지천 자전거대여,유인대여소,강원도 춘천시 이디오피아길 7,,37.873572,127.711286,09:00,20:00,연중무휴,유료,1인용3000원 + 2인용 6000원 +종일권 10000원,160,,Y,기계식,Y,000-0000-0000,개인,2018-08-31,4180000,강원도 춘천시,
공지숲 작은가게 자전거 대여점(공지천 분수대 앞),유인대여소,강원도 춘천시 옛경춘로 846,,37.872554,127.710645,09:00,18:00,"우천시, 동절기",유료,3000원~5000원,50,,Y,기계식,Y,033-261-5872,개인,2018-08-31,4180000,강원도 춘천시,
물레길,유인대여소,강원도 춘천시 스포츠타운길 113-1번,,37.855297,127.685985,09:00,18:00,동절기(12월~2월),유료,무료,20,,Y,기계식,Y,070-4150-9463,춘천 물레길,2018-08-31,4180000,강원도 춘천시,
학동 신동아파트 대여소,무인대여소,,전라남도 여수시 학동 134,34.767716,127.655909,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
도원사거리 무인대여소,무인대여소,,전라남도 여수시 학동 138,34.761354,127.660718,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
여수시청무인대여소,무인대여소,전라남도 여수시 시청로 1,전라남도 여수시 학동 100,34.760735,127.662128,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
거북선공원무인대여소,무인대여소,,전라남도 여수시 학동 163,34.760524,127.667381,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
망마경기장 무인대여소,무인대여소,전라남도 여수시 여천체육공원길 49,전라남도 여수시 시전동 109번지,34.758831,127.678649,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
선소체육공원무인대여소,무인대여소,,전라남도 여수시 학동 183번지,34.756675,127.663744,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
장성삼거리무인대여소,무인대여소,,전라남도 여수시 학동 201,34.756225,127.658666,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
소호회센터무인대여소,무인대여소,,전라남도 여수시 소호동 374,34.744905,127.652443,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
이순신공원무인대여소,무인대여소,,전라남도 여수시 중앙동 385-6,34.739791,127.735979,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",25,25,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
해양공원 공원장,무인대여소,,전라남도 여수시 중앙동 526-7,34.742403,127.734971,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
엑스포홍보관 무인대여소,무인대여소,,전라남도 여수시 수정동 337,34.743417,127.750672,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
여수엑스포역무인대여소,무인대여소,전라남도 여수시 망양로 2,전라남도 여수시 덕충동 61,34.752955,127.745529,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",37,37,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
오동도무인대여소,무인대여소,전라남도 여수시 오동도로 242,전라남도 여수시 수정동 1-4,34.745631,127.7660824,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시,
